contig_25427	NC_011227.1	0.129604	1.51E-248	34/1000
contig_11624	NZ_CP012668.1	0.130979	6.40E-234	33/1000
contig_15693	CP030519.1	0.130979	1.57E-236	33/1000
contig_16245	NZ_CP041258.1	0.130979	7.09E-226	33/1000
contig_11624	CP035908.1	0.130979	5.81E-234	33/1000
contig_18333	NZ_LT598667.1	0.132399	2.21E-230	32/1000
contig_7937	NZ_CP012191.1	0.132399	4.41E-221	32/1000
contig_8367	NZ_CP018182.1	0.132399	1.68E-220	32/1000
contig_18539	NZ_CP046029.1	0.132399	9.00E-226	32/1000
contig_12129	NZ_CP014894.1	0.133864	3.05E-216	31/1000
contig_11426	NZ_CP018182.1	0.133864	1.24E-218	31/1000
contig_16245	NZ_CP019210.1	0.133864	1.51E-212	31/1000
contig_25205	NZ_CP046029.1	0.133864	5.38E-218	31/1000
contig_8308	NZ_CP032158.1	0.13538	5.69E-212	30/1000
contig_19216	NZ_CP038175.1	0.13538	6.40E-208	30/1000
contig_12129	NZ_CP014897.1	0.136948	3.91E-205	29/1000
contig_6887	CP030551.1	0.136948	1.54E-212	29/1000
contig_6887	NZ_CP024999.1	0.138572	3.42E-205	28/1000
contig_19690	NZ_LT598667.1	0.138572	2.38E-198	28/1000
contig_20617	NZ_CP031539.1	0.138572	3.47E-180	28/1000
contig_25185	NZ_MW367470.1	0.138572	2.84E-193	28/1000
contig_25427	NC_006881.1	0.138572	1.44E-196	28/1000
contig_19689	NZ_LT598667.1	0.140258	6.52E-191	27/1000
contig_18712	NZ_CP018182.1	0.140258	7.98E-186	27/1000
contig_25185	NZ_CP017683.1	0.140258	4.93E-179	27/1000
contig_11426	NZ_CP044235.1	0.140258	7.62E-189	27/1000
contig_11624	NZ_CP023835.1	0.142009	5.65E-182	26/1000
contig_25710	NZ_CP032158.1	0.142009	3.30E-178	26/1000
contig_7937	NZ_CP012189.1	0.142009	1.29E-176	26/1000
contig_25185	CP030519.1	0.142009	1.92E-177	26/1000
contig_11624	NZ_LR890246.1	0.142009	7.71E-182	26/1000
contig_12129	NZ_CP014895.1	0.14383	3.56E-173	25/1000
contig_12129	NZ_CP014893.1	0.14383	1.22E-171	25/1000
contig_23385	NZ_CP024999.1	0.14383	1.64E-181	25/1000
contig_15694	NZ_CP042343.1	0.14383	1.31E-162	25/1000
contig_11624	NZ_CP042868.1	0.14383	1.93E-174	25/1000
contig_8671	NZ_CP044235.1	0.14383	7.02E-159	25/1000
contig_26099	NZ_LT598667.1	0.145727	8.44E-165	24/1000
contig_25710	CP052005.1	0.145727	1.86E-162	24/1000
contig_25185	CP030551.1	0.145727	2.11E-159	24/1000
contig_9199	NZ_OU015348.1	0.145727	3.80E-168	24/1000
contig_16183	NZ_CP042870.1	0.145727	1.53E-174	24/1000
contig_25427	CP063723.1	0.145727	9.09E-170	24/1000
contig_16183	NZ_CP050046.1	0.147707	4.56E-165	23/1000
contig_6887	NC_021552.1	0.147707	1.18E-166	23/1000
contig_25185	CP052005.1	0.147707	1.19E-150	23/1000
contig_2323	NZ_CP018182.1	0.147707	3.83E-161	23/1000
contig_15694	CP030551.1	0.147707	3.13E-151	23/1000
contig_18333	NZ_CP019990.1	0.147707	1.89E-162	23/1000
contig_9199	NZ_CP019990.1	0.147707	2.61E-161	23/1000
contig_5232	NZ_CP044235.1	0.147707	1.26E-154	23/1000
contig_11624	NZ_CP027200.1	0.149777	6.37E-153	22/1000
contig_9643	NZ_CP032158.1	0.149777	6.21E-148	22/1000
contig_5236	NZ_CP018182.1	0.149777	1.87E-145	22/1000
contig_19690	NZ_CP019990.1	0.149777	1.40E-153	22/1000
contig_26099	NZ_CP019990.1	0.149777	5.92E-150	22/1000
contig_9199	NZ_CP019210.1	0.149777	3.31E-153	22/1000
contig_4883	NZ_CP040905.1	0.149777	1.02E-148	22/1000
contig_25427	NZ_CP050046.1	0.151946	7.33E-139	21/1000
contig_11624	NZ_LR890563.1	0.151946	2.66E-145	21/1000
contig_21618	NZ_CP018182.1	0.151946	8.92E-139	21/1000
contig_9869	NZ_OU015348.1	0.151946	3.51E-151	21/1000
contig_19689	NZ_CP019990.1	0.151946	2.95E-146	21/1000
contig_16183	NZ_CP020060.1	0.154223	1.92E-142	20/1000
contig_25427	NZ_CP020060.1	0.154223	1.20E-131	20/1000
contig_25185	NZ_CP032158.1	0.154223	1.12E-131	20/1000
contig_8366	NZ_CP014891.1	0.154223	5.38E-135	20/1000
contig_18333	NZ_CP029967.1	0.154223	1.65E-139	20/1000
contig_15693	NC_021552.1	0.154223	3.62E-138	20/1000
contig_25185	NZ_CP042343.1	0.154223	1.05E-129	20/1000
contig_7937	NZ_CP012190.1	0.154223	7.71E-134	20/1000
contig_8367	NZ_CP018181.1	0.154223	1.57E-133	20/1000
contig_15694	CP030519.1	0.154223	7.42E-134	20/1000
contig_11624	NZ_CP021204.1	0.154223	3.17E-138	20/1000
contig_11624	NZ_CP021203.1	0.154223	5.41E-138	20/1000
contig_15694	NZ_MW367470.1	0.154223	6.26E-135	20/1000
contig_11624	NZ_CP029100.1	0.154223	3.74E-139	20/1000
contig_6887	NZ_CP015818.1	0.154223	1.29E-143	20/1000
contig_10582	NZ_CP024999.1	0.156619	1.06E-133	19/1000
contig_15694	NZ_CP024999.1	0.156619	1.11E-124	19/1000
contig_18539	NZ_CP024999.1	0.156619	8.85E-132	19/1000
contig_5232	NZ_CP012189.1	0.156619	2.95E-126	19/1000
contig_8671	NZ_CP018182.1	0.156619	2.98E-119	19/1000
contig_25710	NZ_OU015348.1	0.156619	2.50E-127	19/1000
contig_25427	NZ_CP068905.1	0.156619	1.51E-124	19/1000
contig_16183	NZ_CP021693.1	0.156619	5.59E-135	19/1000
contig_25427	NZ_CP021693.1	0.156619	9.68E-125	19/1000
contig_15694	CP052982.1	0.156619	1.21E-126	19/1000
contig_11624	NC_025131.1	0.156619	8.17E-131	19/1000
contig_18333	NZ_CP038175.1	0.156619	1.10E-132	19/1000
contig_13508	NZ_CP014895.1	0.159146	2.11E-122	18/1000
contig_25185	NC_021552.1	0.159146	5.46E-118	18/1000
contig_10582	CP052005.1	0.159146	1.50E-125	18/1000
contig_25205	CP052005.1	0.159146	2.52E-123	18/1000
contig_7937	NZ_CP018181.1	0.159146	1.86E-119	18/1000
contig_3019	NZ_OU015348.1	0.159146	1.20E-122	18/1000
contig_11624	NZ_CP045511.1	0.159146	5.26E-124	18/1000
contig_25427	NZ_CP040859.1	0.159146	1.53E-117	18/1000
contig_10582	NZ_CP017683.1	0.159146	1.15E-125	18/1000
contig_10585	NZ_CP017683.1	0.159146	1.12E-117	18/1000
contig_3554	NZ_CP040905.1	0.159146	2.35E-120	18/1000
contig_3019	NZ_CP015818.1	0.159146	1.05E-122	18/1000
contig_9869	NZ_CP015818.1	0.159146	1.29E-128	18/1000
contig_16183	NZ_CP026753.1	0.159146	2.16E-127	18/1000
contig_11624	CP043358.1	0.161822	2.37E-116	17/1000
contig_5236	NZ_CP012188.1	0.161822	7.91E-110	17/1000
contig_16245	CP052005.1	0.161822	9.10E-113	17/1000
contig_9643	CP030551.1	0.161822	1.27E-112	17/1000
contig_25427	NZ_CP045511.1	0.161822	8.22E-111	17/1000
contig_16183	NZ_CP040859.1	0.161822	5.02E-120	17/1000
contig_3019	NZ_CP019210.1	0.161822	2.76E-115	17/1000
contig_9869	NZ_CP019210.1	0.161822	5.23E-121	17/1000
contig_8082	NZ_AP019828.1	0.161822	2.63E-115	17/1000
contig_16245	NZ_CP017683.1	0.161822	5.39E-113	17/1000
contig_25205	NZ_CP017683.1	0.161822	2.81E-116	17/1000
contig_5232	NZ_CP044234.1	0.161822	8.56E-112	17/1000
contig_11624	NZ_CP068945.1	0.161822	2.32E-116	17/1000
contig_25185	CP052982.1	0.161822	2.98E-113	17/1000
contig_19690	NZ_CP038175.1	0.161822	6.65E-117	17/1000
contig_26099	NZ_CP038175.1	0.161822	5.23E-114	17/1000
contig_25427	NZ_CP026753.1	0.161822	1.75E-110	17/1000
contig_16183	NZ_CP026219.1	0.161822	2.73E-120	17/1000
contig_25427	NZ_CP026219.1	0.161822	1.45E-111	17/1000
contig_19920	NZ_CP032158.1	0.164662	8.69E-110	16/1000
contig_10736	NZ_CP029967.1	0.164662	8.06E-104	16/1000
contig_11624	NZ_CP025463.1	0.164662	3.66E-109	16/1000
contig_15693	NZ_CP024999.1	0.164662	1.55E-109	16/1000
contig_5948	NZ_CP032655.1	0.164662	1.82E-109	16/1000
contig_19920	CP052005.1	0.164662	3.19E-109	16/1000
contig_15067	NZ_OU015348.1	0.164662	1.79E-98	16/1000
contig_19216	NZ_CP041256.1	0.164662	7.11E-106	16/1000
contig_18333	NZ_CP031541.1	0.164662	6.73E-111	16/1000
contig_19920	NZ_CP017683.1	0.164662	2.36E-109	16/1000
contig_11624	CP035910.1	0.164662	8.17E-110	16/1000
contig_23385	NZ_CP015818.1	0.164662	3.23E-113	16/1000
contig_11624	NZ_LC218099.1	0.164662	1.07E-109	16/1000
contig_11624	NZ_CP021692.1	0.164662	1.10E-109	16/1000
contig_11624	NZ_CP068957.1	0.164662	1.30E-109	16/1000
contig_11624	NZ_CP068958.1	0.164662	1.26E-109	16/1000
contig_19689	NZ_CP038175.1	0.164662	1.05E-109	16/1000
contig_10582	NZ_CP068715.1	0.164662	6.09E-111	16/1000
contig_25427	NZ_CP031915.1	0.167688	7.77E-103	15/1000
contig_20617	NZ_CP016688.1	0.167688	2.53E-94	15/1000
contig_10582	NZ_CP032158.1	0.167688	4.25E-104	15/1000
contig_25205	NZ_CP032158.1	0.167688	2.24E-102	15/1000
contig_8367	NZ_CP014895.1	0.167688	4.93E-100	15/1000
contig_10582	NZ_CP042343.1	0.167688	1.28E-103	15/1000
contig_16245	NZ_CP042343.1	0.167688	1.00E-98	15/1000
contig_25205	NZ_CP042343.1	0.167688	9.60E-102	15/1000
contig_10585	NZ_CP042342.1	0.167688	1.82E-98	15/1000
contig_11426	NZ_CP018181.1	0.167688	1.90E-101	15/1000
contig_15694	NZ_OU015348.1	0.167688	1.53E-95	15/1000
contig_18333	NZ_OU015348.1	0.167688	2.31E-103	15/1000
contig_19690	NZ_OU015348.1	0.167688	2.53E-102	15/1000
contig_26099	NZ_OU015348.1	0.167688	1.12E-99	15/1000
contig_16183	NC_025183.1	0.167688	3.06E-105	15/1000
contig_16183	NZ_CP068905.1	0.167688	2.75E-105	15/1000
contig_19690	NZ_CP031541.1	0.167688	1.21E-102	15/1000
contig_20617	NZ_CP031541.1	0.167688	4.55E-95	15/1000
contig_18539	NZ_MW367470.1	0.167688	5.65E-104	15/1000
contig_9643	NZ_MW367470.1	0.167688	3.26E-101	15/1000
contig_19690	NZ_CP019210.1	0.167688	3.62E-102	15/1000
contig_16245	NZ_CP040905.1	0.167688	6.60E-98	15/1000
contig_18333	NZ_CP015818.1	0.167688	2.13E-103	15/1000
contig_19690	NZ_CP015818.1	0.167688	2.30E-102	15/1000
contig_26099	NZ_CP015818.1	0.167688	9.66E-100	15/1000
contig_16183	CP074230.1	0.167688	3.10E-105	15/1000
contig_11624	NZ_CP048360.1	0.170926	6.56E-95	14/1000
contig_25427	NZ_CP027200.1	0.170926	5.34E-90	14/1000
contig_16183	NZ_CP020059.1	0.170926	7.95E-98	14/1000
contig_25427	NZ_CP020059.1	0.170926	7.14E-90	14/1000
contig_18333	NZ_CP016687.1	0.170926	5.86E-96	14/1000
contig_10733	NZ_CP035153.1	0.170926	2.87E-98	14/1000
contig_21618	NZ_CP035153.1	0.170926	2.09E-90	14/1000
contig_8366	NZ_CP035153.1	0.170926	5.27E-93	14/1000
contig_16245	NZ_CP032158.1	0.170926	9.85E-93	14/1000
contig_11182	NZ_CP014895.1	0.170926	4.30E-97	14/1000
contig_8671	NZ_CP014893.1	0.170926	1.11E-85	14/1000
contig_8671	NZ_CP014892.1	0.170926	4.31E-86	14/1000
contig_15694	NC_021552.1	0.170926	6.93E-90	14/1000
contig_20617	NZ_LT598667.1	0.170926	4.56E-89	14/1000
contig_7936	NZ_CP012188.1	0.170926	9.47E-86	14/1000
contig_19689	NZ_OU015348.1	0.170926	3.44E-95	14/1000
contig_19216	NZ_OU015346.1	0.170926	5.36E-92	14/1000
contig_11624	NZ_MT230416.1	0.170926	2.15E-95	14/1000
contig_19689	NZ_CP031541.1	0.170926	1.72E-95	14/1000
contig_18333	NZ_CP019210.1	0.170926	5.03E-96	14/1000
contig_19689	NZ_CP019210.1	0.170926	4.79E-95	14/1000
contig_26099	NZ_CP019210.1	0.170926	1.72E-92	14/1000
contig_6887	NZ_CP017683.1	0.170926	9.33E-99	14/1000
contig_5234	NZ_CP044235.1	0.170926	2.01E-88	14/1000
contig_15694	NZ_CP015818.1	0.170926	5.83E-89	14/1000
contig_19689	NZ_CP015818.1	0.170926	3.14E-95	14/1000
contig_25427	CP074230.1	0.170926	3.95E-90	14/1000
contig_11624	NZ_CP068959.1	0.170926	2.80E-95	14/1000
contig_16245	NZ_CP068715.1	0.170926	6.14E-92	14/1000
contig_25205	NZ_CP068715.1	0.170926	1.03E-94	14/1000
contig_19690	NZ_CP016687.1	0.174408	7.40E-88	13/1000
contig_16183	NZ_CP070525.1	0.174408	1.74E-90	13/1000
contig_25427	NZ_CP070525.1	0.174408	5.37E-83	13/1000
contig_10585	NZ_CP042343.1	0.174408	3.64E-83	13/1000
contig_25185	NZ_CP042342.1	0.174408	3.84E-84	13/1000
contig_7936	NZ_CP018183.1	0.174408	5.63E-81	13/1000
contig_2827	NZ_CP018182.1	0.174408	8.65E-80	13/1000
contig_5233	NZ_CP018182.1	0.174408	9.27E-83	13/1000
contig_18712	NZ_CP018181.1	0.174408	1.12E-85	13/1000
contig_3019	NZ_CP041258.1	0.174408	1.18E-86	13/1000
contig_9199	NZ_CP041258.1	0.174408	6.84E-88	13/1000
contig_3019	NZ_CP019990.1	0.174408	1.64E-87	13/1000
contig_9869	NZ_CP019990.1	0.174408	1.31E-91	13/1000
contig_25427	NC_025183.1	0.174408	2.15E-83	13/1000
contig_16183	NZ_CP045511.1	0.174408	1.22E-90	13/1000
contig_11624	NZ_CP029102.1	0.174408	7.92E-88	13/1000
contig_19216	NZ_LR134106.1	0.174408	4.26E-85	13/1000
contig_10582	NZ_CP015818.1	0.174408	2.20E-89	13/1000
contig_18539	NZ_CP015818.1	0.174408	5.91E-88	13/1000
contig_19689	NZ_CP016687.1	0.178173	8.40E-81	12/1000
contig_26099	NZ_CP016687.1	0.178173	1.41E-78	12/1000
contig_10736	NZ_CP035153.1	0.178173	5.05E-77	12/1000
contig_10585	NZ_CP032158.1	0.178173	1.66E-77	12/1000
contig_5234	NZ_CP014891.1	0.178173	8.97E-75	12/1000
contig_12842	NZ_LT598667.1	0.178173	1.95E-77	12/1000
contig_11522	NZ_LT598666.1	0.178173	3.72E-77	12/1000
contig_12129	NZ_CP032655.1	0.178173	5.03E-79	12/1000
contig_19920	NZ_CP042343.1	0.178173	1.03E-80	12/1000
contig_11624	NZ_CP042514.1	0.178173	7.21E-81	12/1000
contig_25427	NZ_CP042514.1	0.178173	1.95E-76	12/1000
contig_5232	NZ_CP012191.1	0.178173	2.39E-78	12/1000
contig_15694	CP052005.1	0.178173	3.57E-75	12/1000
contig_5232	NZ_CP018182.1	0.178173	4.38E-78	12/1000
contig_5234	NZ_CP018182.1	0.178173	2.26E-75	12/1000
contig_11624	NZ_CP021210.1	0.178173	6.48E-81	12/1000
contig_20617	NZ_CP031540.1	0.178173	2.75E-73	12/1000
contig_25427	NZ_CP029102.1	0.178173	3.44E-76	12/1000
contig_9856	CP052982.1	0.178173	3.30E-79	12/1000
contig_12842	NZ_CP038175.1	0.178173	8.82E-77	12/1000
contig_19920	NZ_CP068715.1	0.178173	8.94E-81	12/1000
contig_11469	NC_022077.1	0.182269	2.17E-79	11/1000
contig_19690	NZ_CP016688.1	0.182269	5.22E-74	11/1000
contig_26099	NZ_CP016688.1	0.182269	4.19E-72	11/1000
contig_16183	NZ_CP070599.1	0.182269	5.72E-76	11/1000
contig_25427	NZ_CP070599.1	0.182269	1.38E-69	11/1000
contig_23526	NZ_CP032158.1	0.182269	1.36E-75	11/1000
contig_16052	NZ_CP014897.1	0.182269	1.09E-74	11/1000
contig_5233	NZ_CP014891.1	0.182269	5.66E-69	11/1000
contig_2827	NZ_CP029967.1	0.182269	4.00E-66	11/1000
contig_18539	NC_021552.1	0.182269	4.01E-74	11/1000
contig_8308	NZ_CP042343.1	0.182269	2.25E-73	11/1000
contig_8671	NZ_CP012190.1	0.182269	1.92E-66	11/1000
contig_8308	CP052005.1	0.182269	1.95E-73	11/1000
contig_18539	CP030519.1	0.182269	7.50E-75	11/1000
contig_25427	NZ_LC508263.1	0.182269	8.83E-70	11/1000
contig_9869	NZ_CP041258.1	0.182269	1.34E-76	11/1000
contig_12842	NZ_CP019990.1	0.182269	2.22E-70	11/1000
contig_20617	NZ_CP019990.1	0.182269	1.04E-68	11/1000
contig_25427	NZ_CP042870.1	0.182269	7.86E-73	11/1000
contig_26099	NZ_CP031541.1	0.182269	2.39E-72	11/1000
contig_8308	NZ_CP017683.1	0.182269	1.56E-73	11/1000
contig_18711	NZ_CP044235.1	0.182269	6.03E-72	11/1000
contig_5234	NZ_CP044234.1	0.182269	6.86E-68	11/1000
contig_25427	NZ_LC505604.1	0.182269	8.83E-70	11/1000
contig_25427	NZ_LC508722.1	0.182269	8.83E-70	11/1000
contig_4883	NZ_CP039857.1	0.182269	9.84E-72	11/1000
contig_18496	NZ_CP046029.1	0.182269	1.92E-73	11/1000
contig_20617	NZ_CP038175.1	0.182269	2.77E-68	11/1000
contig_10585	NZ_CP068715.1	0.182269	6.45E-70	11/1000
contig_16183	NZ_CP058962.1	0.186761	8.07E-69	10/1000
contig_25427	NZ_CP058961.1	0.186761	4.95E-63	10/1000
contig_18333	NZ_CP016688.1	0.186761	1.12E-67	10/1000
contig_19689	NZ_CP016688.1	0.186761	5.30E-67	10/1000
contig_13508	NZ_CP035153.1	0.186761	1.48E-65	10/1000
contig_18709	NZ_CP035153.1	0.186761	9.82E-65	10/1000
contig_7936	NZ_CP035153.1	0.186761	4.58E-61	10/1000
contig_9233	NZ_CP035153.1	0.186761	2.84E-64	10/1000
contig_6887	NZ_CP032158.1	0.186761	1.24E-69	10/1000
contig_7936	NZ_CP014892.1	0.186761	4.84E-61	10/1000
contig_8367	NZ_CP032658.1	0.186761	3.73E-67	10/1000
contig_10733	NZ_CP018181.1	0.186761	5.00E-69	10/1000
contig_5236	NZ_CP018181.1	0.186761	5.92E-63	10/1000
contig_16183	NZ_LC508263.1	0.186761	8.01E-69	10/1000
contig_11624	NZ_AP022535.1	0.186761	8.46E-67	10/1000
contig_25427	NZ_CP021204.1	0.186761	4.12E-63	10/1000
contig_19690	NZ_CP031540.1	0.186761	1.04E-66	10/1000
contig_16183	NZ_CP029102.1	0.186761	9.14E-69	10/1000
contig_5948	NZ_CP044234.1	0.186761	6.08E-67	10/1000
contig_16183	NZ_LC505604.1	0.186761	8.01E-69	10/1000
contig_16183	NZ_LC508722.1	0.186761	8.01E-69	10/1000
contig_12842	NZ_CP015818.1	0.186761	3.31E-63	10/1000
contig_15693	NZ_CP015818.1	0.186761	1.62E-66	10/1000
contig_16183	NZ_CP068909.1	0.186761	8.79E-69	10/1000
contig_25427	NZ_CP068909.1	0.186761	5.34E-63	10/1000
contig_25427	NC_025131.1	0.186761	6.36E-63	10/1000
contig_25185	NZ_CP068715.1	0.186761	1.08E-62	10/1000
contig_11624	NZ_CP050045.1	0.191731	7.91E-60	9/1000
contig_25427	NZ_CP050045.1	0.191731	1.94E-56	9/1000
contig_25427	NZ_CP058962.1	0.191731	1.50E-56	9/1000
contig_16183	NZ_CP058961.1	0.191731	1.22E-61	9/1000
contig_16183	NZ_CP027200.1	0.191731	1.10E-61	9/1000
contig_4883	NZ_CP011062.1	0.191731	3.71E-58	9/1000
contig_9643	NZ_CP024999.1	0.191731	3.63E-58	9/1000
contig_19216	NZ_LT598664.1	0.191731	7.09E-58	9/1000
contig_25710	NZ_CP042343.1	0.191731	6.60E-58	9/1000
contig_8308	NZ_CP042342.1	0.191731	4.77E-60	9/1000
contig_25427	NZ_CP035204.1	0.191731	2.36E-56	9/1000
contig_8366	NZ_CP012190.1	0.191731	1.82E-58	9/1000
contig_8365	NZ_CP012189.1	0.191731	2.79E-57	9/1000
contig_12129	NZ_CP018181.1	0.191731	1.41E-58	9/1000
contig_2323	NZ_CP018181.1	0.191731	4.53E-60	9/1000
contig_8671	NZ_CP018181.1	0.191731	2.32E-53	9/1000
contig_11624	MN661402.1	0.191731	1.05E-59	9/1000
contig_9643	CP030519.1	0.191731	6.41E-59	9/1000
contig_12842	NZ_OU015348.1	0.191731	1.49E-56	9/1000
contig_20617	NZ_OU015348.1	0.191731	5.91E-55	9/1000
contig_18333	NZ_OU015347.1	0.191731	2.10E-60	9/1000
contig_19690	NZ_OU015347.1	0.191731	9.51E-60	9/1000
contig_18333	NZ_CP041254.1	0.191731	2.10E-60	9/1000
contig_19690	NZ_CP041254.1	0.191731	9.51E-60	9/1000
contig_25427	NZ_MT162144.1	0.191731	4.46E-64	9/1000
contig_25427	NZ_CP072542.1	0.191731	3.80E-61	9/1000
contig_11624	NZ_CP021206.1	0.191731	7.89E-60	9/1000
contig_25427	NZ_CP021206.1	0.191731	1.93E-56	9/1000
contig_9361	NZ_CP031543.1	0.191731	8.33E-58	9/1000
contig_18333	NZ_CP031540.1	0.191731	2.03E-60	9/1000
contig_19689	NZ_CP031540.1	0.191731	8.99E-60	9/1000
contig_26099	NZ_CP031540.1	0.191731	4.48E-58	9/1000
contig_7937	NZ_CP010527.1	0.191731	3.88E-59	9/1000
contig_19216	NZ_CP019209.1	0.191731	7.33E-58	9/1000
contig_25427	NZ_CP046323.1	0.191731	7.71E-65	9/1000
contig_25710	NZ_CP017683.1	0.191731	4.23E-58	9/1000
contig_9199	NZ_CP040905.1	0.191731	1.06E-59	9/1000
contig_20617	NZ_CP015818.1	0.191731	4.80E-55	9/1000
contig_25427	NZ_CP068934.1	0.191731	2.18E-56	9/1000
contig_16183	NZ_CP018884.1	0.191731	1.26E-61	9/1000
contig_25427	NZ_CP018884.1	0.191731	2.09E-56	9/1000
